DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
16-Oct-2025,EQ,"1,161.40","1,177.40","1,159.00","1,155.80","1,175.00","1,175.30","1,169.46","1,314.30","888.90",2364667,"2,76,53,84,750.80",69685
15-Oct-2025,EQ,"1,161.50","1,172.70","1,154.30","1,161.50","1,158.00","1,155.80","1,163.79","1,314.30","888.90",1762144,"2,05,07,71,653.50",62089
14-Oct-2025,EQ,"1,149.00","1,165.00","1,141.60","1,143.30","1,159.50","1,161.50","1,155.83","1,314.30","888.90",1965357,"2,27,16,24,565.00",65605
13-Oct-2025,EQ,"1,154.00","1,169.30","1,140.00","1,156.40","1,143.90","1,143.30","1,147.62","1,314.30","888.90",2376338,"2,72,71,21,287.00",64570
10-Oct-2025,EQ,"1,156.00","1,163.00","1,139.20","1,155.80","1,155.50","1,156.40","1,154.62","1,314.30","888.90",2722755,"3,14,37,53,968.40",50399
09-Oct-2025,EQ,"1,148.00","1,163.00","1,131.70","1,144.40","1,155.80","1,155.80","1,155.67","1,314.30","888.90",3052853,"3,52,80,98,006.50",65085
08-Oct-2025,EQ,"1,130.00","1,147.40","1,128.00","1,130.70","1,143.80","1,144.40","1,139.39","1,314.30","888.90",3169556,"3,61,13,47,823.20",84409
07-Oct-2025,EQ,"1,134.00","1,140.00","1,115.00","1,139.70","1,128.00","1,130.70","1,130.88","1,314.30","888.90",3577437,"4,04,56,38,542.00",88011
06-Oct-2025,EQ,"1,101.00","1,144.70","1,093.30","1,069.20","1,137.00","1,139.70","1,121.22","1,314.30","888.90",8494611,"9,52,42,94,985.70",165636
03-Oct-2025,EQ,"1,098.00","1,110.30","1,060.00","1,113.20","1,070.00","1,069.20","1,074.30","1,314.30","888.90",5969792,"6,41,33,36,771.00",149202
01-Oct-2025,EQ,"1,119.70","1,121.20","1,107.10","1,114.70","1,111.90","1,113.20","1,116.18","1,314.30","888.90",3266312,"3,64,58,05,168.40",58482
30-Sep-2025,EQ,"1,115.70","1,127.60","1,108.00","1,112.00","1,120.00","1,114.70","1,118.31","1,314.30","888.90",5570839,"6,22,99,32,905.40",94061
