DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
19-Jan-2026,EQ,"191.01","191.50","185.18","187.17","185.83","185.64","187.84","255.45","142.20",3164759,"59,44,57,120.54",34197
16-Jan-2026,EQ,"197.49","197.62","186.50","196.81","187.00","187.17","190.06","255.45","142.20",2926404,"55,61,83,054.59",34109
14-Jan-2026,EQ,"193.88","197.80","193.88","193.88","196.32","196.81","196.35","255.45","142.20",1074963,"21,10,64,231.04",13875
13-Jan-2026,EQ,"196.06","197.14","192.18","194.54","193.25","193.88","194.76","255.45","142.20",910656,"17,73,62,915.49",13466
12-Jan-2026,EQ,"193.45","195.70","187.36","193.44","195.70","194.54","191.99","255.45","142.20",1695463,"32,55,11,929.07",22697
09-Jan-2026,EQ,"196.20","198.79","193.00","197.53","193.75","193.44","195.46","255.45","142.20",1412092,"27,60,12,421.11",27945
08-Jan-2026,EQ,"204.63","205.65","196.95","204.72","197.43","197.53","200.44","255.45","142.20",1548855,"31,04,54,875.69",22898
07-Jan-2026,EQ,"205.50","207.65","204.00","205.40","204.62","204.72","205.62","255.45","142.20",1030370,"21,18,69,459.98",18845
06-Jan-2026,EQ,"205.92","206.59","203.72","205.92","205.52","205.40","205.05","255.45","142.20",1781895,"36,53,70,688.30",29878
05-Jan-2026,EQ,"207.80","209.89","204.11","206.40","205.61","205.92","206.55","255.45","142.20",2928381,"60,48,57,246.86",47363
02-Jan-2026,EQ,"202.90","207.38","199.90","202.69","207.30","206.40","204.55","255.45","142.20",2967348,"60,69,80,245.25",39643
01-Jan-2026,EQ,"202.00","204.70","201.53","201.24","202.80","202.69","203.20","255.45","142.20",1097326,"22,29,72,346.09",19854
31-Dec-2025,EQ,"200.45","202.72","199.80","199.50","201.36","201.24","201.57","255.45","142.20",1163378,"23,45,03,183.49",19045
30-Dec-2025,EQ,"201.00","201.83","198.40","201.21","199.80","199.50","199.86","255.45","142.20",1489110,"29,76,12,766.26",25276
29-Dec-2025,EQ,"206.95","207.00","200.60","205.35","201.25","201.21","203.51","255.45","142.20",1487796,"30,27,81,525.13",22559
26-Dec-2025,EQ,"201.40","208.50","200.00","201.14","205.30","205.35","206.15","255.45","142.20",4904849,"1,01,11,47,535.02",52293
24-Dec-2025,EQ,"200.00","202.97","200.00","199.87","201.10","201.14","201.60","255.45","142.20",1245312,"25,10,55,986.91",21904
23-Dec-2025,EQ,"200.37","202.38","198.55","198.78","199.10","199.87","200.30","255.45","142.20",1213792,"24,31,20,484.11",16920
22-Dec-2025,EQ,"200.00","203.31","198.13","199.22","199.21","198.78","200.19","255.45","142.20",1012233,"20,26,42,592.53",16930
19-Dec-2025,EQ,"194.49","200.00","194.40","194.49","199.35","199.22","197.58","255.45","142.20",1533185,"30,29,22,427.44",17993
18-Dec-2025,EQ,"193.80","194.96","191.60","194.30","194.05","194.49","193.66","255.45","142.20",699897,"13,55,41,907.16",13419
17-Dec-2025,EQ,"193.98","195.35","192.18","194.15","194.58","194.30","194.03","255.45","142.20",986262,"19,13,66,114.48",17192
