DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
09-Apr-2025,EQ,"417.05","419.95","401.00","417.95","401.30","402.20","405.90","798.95","401.00",359201,"14,57,99,755.45",19572
08-Apr-2025,EQ,"430.10","440.00","412.30","419.45","419.90","417.95","423.25","798.95","402.05",601220,"25,44,65,402.20",25923
07-Apr-2025,EQ,"414.85","430.00","402.05","447.00","429.80","419.45","411.52","798.95","402.05",866383,"35,65,34,505.40",37352
04-Apr-2025,EQ,"480.10","480.10","441.00","480.15","448.10","447.00","453.67","798.95","412.40",316707,"14,36,80,402.30",19210
03-Apr-2025,EQ,"482.60","486.45","475.45","482.60","478.15","480.15","480.81","798.95","412.40",187612,"9,02,05,445.70",13241
02-Apr-2025,EQ,"479.30","490.20","471.30","478.25","483.00","482.60","482.34","798.95","412.40",236100,"11,38,80,704.95",15902
01-Apr-2025,EQ,"485.70","486.05","474.10","481.70","476.00","478.25","480.45","798.95","412.40",142379,"6,84,06,526.70",9154
28-Mar-2025,EQ,"489.05","500.80","478.65","489.75","481.70","481.70","486.11","798.95","412.40",221542,"10,76,94,249.80",13330
27-Mar-2025,EQ,"485.00","492.45","478.70","488.55","492.00","489.75","487.18","798.95","412.40",393668,"19,17,85,847.95",23050
26-Mar-2025,EQ,"502.95","505.15","485.85","500.15","487.15","488.55","492.06","798.95","412.40",228488,"11,24,29,129.80",11628
25-Mar-2025,EQ,"508.50","517.95","491.80","505.40","501.00","500.15","501.96","798.95","412.40",607386,"30,48,85,983.30",24659
24-Mar-2025,EQ,"494.90","516.30","494.90","493.80","507.50","505.40","504.98","798.95","412.40",1302057,"65,75,14,375.25",30895
21-Mar-2025,EQ,"491.00","500.15","491.00","490.80","494.00","493.80","495.01","798.95","412.40",644206,"31,88,91,348.75",19972
20-Mar-2025,EQ,"504.80","512.60","488.60","508.30","489.40","490.80","496.93","798.95","412.40",1080373,"53,68,65,827.70",37188
19-Mar-2025,EQ,"507.00","523.05","501.10","507.25","504.20","508.30","510.36","798.95","412.40",2407628,"1,22,87,48,207.85",53919
18-Mar-2025,EQ,"500.00","513.95","486.90","505.05","509.50","507.25","503.95","798.95","412.40",13184288,"6,64,42,28,470.40",241628
17-Mar-2025,EQ,"440.00","526.65","433.00","443.50","518.00","505.05","489.62","798.95","412.40",20667225,"10,11,91,16,796.50",309290
13-Mar-2025,EQ,"427.75","453.45","421.25","425.90","446.00","443.50","441.07","798.95","412.40",1423387,"62,78,15,428.20",59397
12-Mar-2025,EQ,"433.05","438.20","424.00","431.95","424.00","425.90","428.04","798.95","412.40",126514,"5,41,53,623.45",9140
11-Mar-2025,EQ,"429.00","434.00","423.75","435.50","433.60","431.95","428.44","798.95","412.40",152661,"6,54,06,464.75",13627
10-Mar-2025,EQ,"453.00","462.10","432.00","455.10","434.75","435.50","445.38","798.95","412.40",192389,"8,56,85,678.95",15414
07-Mar-2025,EQ,"440.95","474.00","436.15","439.95","456.00","455.10","454.81","798.95","412.40",886980,"40,34,04,955.50",57897
06-Mar-2025,EQ,"446.00","450.00","438.00","440.10","438.00","439.95","442.18","798.95","412.40",271442,"12,00,27,436.70",20389
05-Mar-2025,EQ,"431.90","444.05","431.90","431.60","439.95","440.10","440.14","798.95","412.40",215323,"9,47,72,987.70",15174
04-Mar-2025,EQ,"419.15","438.70","415.45","419.95","434.00","431.60","430.64","798.95","412.40",279205,"12,02,36,267.80",20683
03-Mar-2025,EQ,"429.35","434.45","412.40","428.10","420.60","419.95","421.63","798.95","412.40",240141,"10,12,50,185.10",19151
28-Feb-2025,EQ,"447.95","451.00","426.25","452.95","429.75","428.10","433.33","798.95","426.25",192770,"8,35,32,144.55",13908
27-Feb-2025,EQ,"459.00","464.95","446.60","463.45","448.00","452.95","454.62","798.95","446.60",119261,"5,42,18,444.05",10622
25-Feb-2025,EQ,"468.05","472.00","460.35","466.70","462.95","463.45","465.32","798.95","456.65",94587,"4,40,13,435.75",6973
24-Feb-2025,EQ,"475.10","475.95","462.70","476.60","466.00","466.70","468.57","798.95","456.65",111971,"5,24,66,507.90",9138
21-Feb-2025,EQ,"482.25","491.75","471.15","480.25","476.50","476.60","478.43","798.95","456.65",151496,"7,24,80,336.35",11473
20-Feb-2025,EQ,"475.00","494.90","471.65","474.75","480.00","480.25","481.67","798.95","456.65",575918,"27,74,04,713.20",15155
19-Feb-2025,EQ,"465.70","483.20","456.65","471.40","478.85","474.75","469.02","798.95","456.65",372827,"17,48,63,245.80",33588
18-Feb-2025,EQ,"485.30","488.70","465.60","484.95","468.70","471.40","473.10","798.95","465.60",92950,"4,39,75,103.05",9258
17-Feb-2025,EQ,"488.65","490.45","467.90","491.05","484.90","484.95","477.78","798.95","467.90",233025,"11,13,35,039.25",22184
14-Feb-2025,EQ,"524.00","524.00","486.10","526.35","489.60","491.05","498.43","798.95","486.10",229678,"11,44,79,105.50",18763
13-Feb-2025,EQ,"553.45","553.45","521.00","550.40","523.80","526.35","533.95","798.95","512.85",205473,"10,97,13,284.00",13589
12-Feb-2025,EQ,"530.00","575.00","530.00","536.25","549.00","550.40","558.30","798.95","512.85",2550492,"1,42,39,46,082.20",93457
